timestamp,cps,cps_err,usv_hr
1778109340.0044444,8.0,2.0,0.100272
1778109342.006137,5.5,1.6583123951777,0.068937
1778109344.0139508,8.5,2.0615528128088303,0.106539
1778109346.036712,9.5,2.179449471770337,0.119073
1778109348.0963848,5.5,1.6583123951777,0.068937
1778109350.1025114,11.0,2.345207879911715,0.137874
1778109352.1281004,8.0,2.0,0.100272
1778109354.1361861,11.0,2.345207879911715,0.137874
1778109356.1662931,10.0,2.23606797749979,0.12534
1778109358.149909,5.0,1.5811388300841898,0.06267
1778109360.2068124,10.5,2.29128784747792,0.131607
1778109362.2250323,8.5,2.0615528128088303,0.106539
1778109364.2130914,10.5,2.29128784747792,0.131607
1778109366.234417,5.0,1.5811388300841898,0.06267
1778109368.2915347,6.0,1.7320508075688772,0.075204
1778109370.3205383,7.0,1.8708286933869707,0.087738
1778109372.341794,10.0,2.23606797749979,0.12534
1778109374.3493683,8.0,2.0,0.100272
1778109376.3481023,9.0,2.1213203435596424,0.112806
1778109378.4048193,7.5,1.9364916731037085,0.094005
1778109380.4152765,7.5,1.9364916731037085,0.094005
1778109382.4418604,7.0,1.8708286933869707,0.087738
1778109384.4502985,7.5,1.9364916731037085,0.094005
1778109386.481817,8.0,2.0,0.100272
1778109388.4892604,7.0,1.8708286933869707,0.087738
1778109390.49599,7.0,1.8708286933869707,0.087738
1778109392.5321271,6.0,1.7320508075688772,0.075204
1778109394.5424595,7.0,1.8708286933869707,0.087738
1778109396.562665,8.0,2.0,0.100272
1778109398.6019628,8.5,2.0615528128088303,0.106539
1778109400.6158617,7.0,1.8708286933869707,0.087738
1778109402.6451452,7.0,1.8708286933869707,0.087738
1778109404.6738186,10.5,2.29128784747792,0.131607
1778109406.6922219,7.5,1.9364916731037085,0.094005
1778109408.7015157,7.0,1.8708286933869707,0.087738
1778109410.738124,8.5,2.0615528128088303,0.106539
1778109412.7508745,8.0,2.0,0.100272
1778109414.7588649,9.0,2.1213203435596424,0.112806
1778109416.802097,8.5,2.0615528128088303,0.106539
1778109418.8151813,9.5,2.179449471770337,0.119073
1778109420.8340693,8.5,2.0615528128088303,0.106539
1778109422.8642688,10.0,2.23606797749979,0.12534
1778109424.8722544,7.0,1.8708286933869707,0.087738
1778109426.8924606,8.0,2.0,0.100272
1778109428.9023068,9.0,2.1213203435596424,0.112806
1778109430.9221466,7.5,1.9364916731037085,0.094005
1778109432.9547055,4.5,1.5,0.056403
1778109434.9682894,7.5,1.9364916731037085,0.094005
1778109436.9883502,10.5,2.29128784747792,0.131607
1778109439.0171993,7.5,1.9364916731037085,0.094005
1778109441.037157,7.5,1.9364916731037085,0.094005
1778109443.0433896,6.5,1.8027756377319946,0.081471
1778109445.0689688,4.5,1.5,0.056403
1778109447.086075,7.5,1.9364916731037085,0.094005
1778109449.1442313,3.5,1.3228756555322954,0.043869
1778109451.1379485,4.0,1.4142135623730951,0.050136
1778109453.1448681,5.5,1.6583123951777,0.068937
1778109455.2020793,7.0,1.8708286933869707,0.087738
1778109457.1885695,7.0,1.8708286933869707,0.087738
1778109459.2459192,4.5,1.5,0.056403
1778109461.2694705,7.0,1.8708286933869707,0.087738
1778109463.2763608,9.0,2.1213203435596424,0.112806
1778109465.2927659,3.5,1.3228756555322954,0.043869
1778109467.3225567,5.0,1.5811388300841898,0.06267
1778109469.3328903,4.5,1.5,0.056403
1778109471.3566074,7.5,1.9364916731037085,0.094005
1778109473.3873858,5.5,1.6583123951777,0.068937
1778109475.3967693,5.5,1.6583123951777,0.068937
1778109477.4209447,8.5,2.0615528128088303,0.106539
1778109479.4485345,5.5,1.6583123951777,0.068937
1778109481.4702344,5.0,1.5811388300841898,0.06267
1778109483.4777913,4.5,1.5,0.056403
1778109485.5114434,9.0,2.1213203435596424,0.112806
1778109487.5345094,9.5,2.179449471770337,0.119073
1778109489.5451906,5.5,1.6583123951777,0.068937
1778109491.5895312,8.0,2.0,0.100272
1778109493.5965354,5.5,1.6583123951777,0.068937
1778109495.6047542,9.5,2.179449471770337,0.119073
1778109497.6352508,7.0,1.8708286933869707,0.087738
1778109499.6502197,8.5,2.0615528128088303,0.106539
1778109501.6782258,6.0,1.7320508075688772,0.075204
1778109503.6856937,9.5,2.179449471770337,0.119073
1778109505.7480867,7.0,1.8708286933869707,0.087738
1778109507.7573705,7.0,1.8708286933869707,0.087738
1778109509.7449288,6.0,1.7320508075688772,0.075204
1778109511.7698252,4.5,1.5,0.056403
1778109513.7767265,8.0,2.0,0.100272
1778109515.8178663,5.5,1.6583123951777,0.068937
1778109517.8334858,7.0,1.8708286933869707,0.087738
1778109519.8429682,7.0,1.8708286933869707,0.087738
1778109521.8798466,6.0,1.7320508075688772,0.075204
1778109523.889853,7.5,1.9364916731037085,0.094005
1778109525.9090495,5.0,1.5811388300841898,0.06267
1778109527.9719815,5.5,1.6583123951777,0.068937
1778109529.9798377,3.5,1.3228756555322954,0.043869
1778109532.0026271,12.5,2.5,0.156675
1778109534.0129428,5.0,1.5811388300841898,0.06267
1778109536.0314553,9.0,2.1213203435596424,0.112806
1778109538.068304,5.0,1.5811388300841898,0.06267
1778109540.0800784,7.0,1.8708286933869707,0.087738
1778109542.1014059,3.5,1.3228756555322954,0.043869
1778109544.1316967,6.5,1.8027756377319946,0.081471
1778109546.150147,5.0,1.5811388300841898,0.06267
1778109548.161318,8.0,2.0,0.100272
1778109550.1924734,6.5,1.8027756377319946,0.081471
1778109552.2136712,5.0,1.5811388300841898,0.06267
1778109554.2199752,4.5,1.5,0.056403
1778109556.2665806,7.5,1.9364916731037085,0.094005
1778109558.275719,4.0,1.4142135623730951,0.050136
1778109560.2819602,5.5,1.6583123951777,0.068937
1778109562.3170655,4.0,1.4142135623730951,0.050136
1778109564.3235252,3.5,1.3228756555322954,0.043869
1778109566.3466516,8.0,2.0,0.100272
1778109568.355046,7.0,1.8708286933869707,0.087738
1778109570.4182887,7.0,1.8708286933869707,0.087738
1778109572.443134,6.0,1.7320508075688772,0.075204
1778109574.4484293,7.5,1.9364916731037085,0.094005
1778109576.4942758,6.5,1.8027756377319946,0.081471
1778109578.47817,6.0,1.7320508075688772,0.075204
1778109580.4838307,5.5,1.6583123951777,0.068937
1778109582.551634,5.0,1.5811388300841898,0.06267
1778109584.5277562,8.0,2.0,0.100272
1778109586.599171,7.5,1.9364916731037085,0.094005
1778109588.6090004,6.0,1.7320508075688772,0.075204
1778109590.643944,10.5,2.29128784747792,0.131607
1778109592.6613133,5.0,1.5811388300841898,0.06267
1778109594.6713972,7.0,1.8708286933869707,0.087738
1778109596.664219,5.5,1.6583123951777,0.068937
1778109598.6787357,8.0,2.0,0.100272
1778109600.7490582,8.5,2.0615528128088303,0.106539
1778109602.7260263,7.5,1.9364916731037085,0.094005
1778109604.7853951,6.0,1.7320508075688772,0.075204
1778109606.7668028,4.5,1.5,0.056403
1778109608.825811,4.0,1.4142135623730951,0.050136
1778109610.8460062,4.0,1.4142135623730951,0.050136
1778109612.8330383,5.5,1.6583123951777,0.068937
1778109614.8914225,6.5,1.8027756377319946,0.081471
1778109616.9146152,3.0,1.224744871391589,0.037602
1778109618.9430866,5.0,1.5811388300841898,0.06267
1778109620.96046,6.5,1.8027756377319946,0.081471
1778109622.9674087,9.0,2.1213203435596424,0.112806
1778109624.994404,7.0,1.8708286933869707,0.087738
1778109627.0194392,9.0,2.1213203435596424,0.112806
1778109629.0277712,4.0,1.4142135623730951,0.050136
1778109631.0731392,5.5,1.6583123951777,0.068937
1778109633.0827336,8.0,2.0,0.100272
1778109635.089927,4.5,1.5,0.056403
1778109637.1325037,4.5,1.5,0.056403
1778109639.1398282,4.5,1.5,0.056403
1778109641.1735096,7.5,1.9364916731037085,0.094005
1778109643.1812348,5.0,1.5811388300841898,0.06267
1778109645.185478,3.5,1.3228756555322954,0.043869
1778109647.2144463,5.0,1.5811388300841898,0.06267
1778109649.2240515,6.5,1.8027756377319946,0.081471
1778109651.295091,4.0,1.4142135623730951,0.050136
1778109653.271618,3.0,1.224744871391589,0.037602
1778109655.3288105,7.5,1.9364916731037085,0.094005
1778109657.347114,9.0,2.1213203435596424,0.112806
1778109659.3658466,8.0,2.0,0.100272
1778109661.3874574,9.5,2.179449471770337,0.119073
1778109663.4187124,4.0,1.4142135623730951,0.050136
1778109665.4030056,5.5,1.6583123951777,0.068937
1778109667.4251986,5.0,1.5811388300841898,0.06267
1778109669.482739,10.5,2.29128784747792,0.131607
1778109671.473469,6.5,1.8027756377319946,0.081471
1778109673.5299416,8.0,2.0,0.100272
1778109675.535161,7.0,1.8708286933869707,0.087738
1778109677.5529375,6.5,1.8027756377319946,0.081471
1778109679.558557,7.0,1.8708286933869707,0.087738
1778109681.589785,3.5,1.3228756555322954,0.043869
1778109683.6001978,7.5,1.9364916731037085,0.094005
1778109685.6595347,10.5,2.29128784747792,0.131607
1778109687.6504965,10.5,2.29128784747792,0.131607
1778109689.7074842,8.5,2.0615528128088303,0.106539
1778109691.7307043,4.5,1.5,0.056403
1778109693.7132578,5.0,1.5811388300841898,0.06267
1778109695.7817867,8.5,2.0615528128088303,0.106539
1778109697.7955785,7.0,1.8708286933869707,0.087738
1778109699.7726908,7.0,1.8708286933869707,0.087738
1778109701.7925498,7.0,1.8708286933869707,0.087738
1778109703.8528197,6.0,1.7320508075688772,0.075204
1778109705.83875,5.0,1.5811388300841898,0.06267
1778109707.9023721,6.5,1.8027756377319946,0.081471
1778109709.9120767,9.5,2.179449471770337,0.119073
1778109711.8956037,6.0,1.7320508075688772,0.075204
1778109713.9567184,10.0,2.23606797749979,0.12534
1778109715.9859688,11.0,2.345207879911715,0.137874
1778109717.9951532,10.0,2.23606797749979,0.12534
1778109720.00578,10.0,2.23606797749979,0.12534
1778109722.034843,8.0,2.0,0.100272
1778109724.0411766,7.0,1.8708286933869707,0.087738
1778109726.0615969,7.5,1.9364916731037085,0.094005
1778109728.0897536,6.5,1.8027756377319946,0.081471
1778109730.0940413,9.0,2.1213203435596424,0.112806
1778109732.1138442,7.0,1.8708286933869707,0.087738
1778109734.142587,8.0,2.0,0.100272
1778109736.1621954,9.5,2.179449471770337,0.119073
1778109738.1693664,8.5,2.0615528128088303,0.106539
1778109740.2006931,7.5,1.9364916731037085,0.094005
1778109742.2216675,7.0,1.8708286933869707,0.087738
1778109744.2809787,8.5,2.0615528128088303,0.106539
1778109746.2865667,8.0,2.0,0.100272
1778109748.294707,6.5,1.8027756377319946,0.081471
1778109750.3082652,6.5,1.8027756377319946,0.081471
1778109752.3378894,10.0,2.23606797749979,0.12534
1778109754.343001,9.5,2.179449471770337,0.119073
1778109756.3774161,7.5,1.9364916731037085,0.094005
1778109758.4109952,5.0,1.5811388300841898,0.06267
1778109760.416488,14.0,2.6457513110645907,0.175476
1778109762.4400191,7.0,1.8708286933869707,0.087738
1778109764.4874082,5.0,1.5811388300841898,0.06267
1778109766.479845,6.5,1.8027756377319946,0.081471
1778109768.539321,7.5,1.9364916731037085,0.094005
1778109770.54879,10.0,2.23606797749979,0.12534
1778109772.5710366,11.0,2.345207879911715,0.137874
1778109774.578384,7.0,1.8708286933869707,0.087738
1778109776.6040235,8.0,2.0,0.100272
1778109778.6163676,5.5,1.6583123951777,0.068937
1778109780.6381178,7.0,1.8708286933869707,0.087738
1778109782.6748226,6.5,1.8027756377319946,0.081471
1778109784.6816754,9.0,2.1213203435596424,0.112806
1778109786.6990473,7.0,1.8708286933869707,0.087738
1778109788.7269044,7.0,1.8708286933869707,0.087738
1778109790.741657,8.0,2.0,0.100272
1778109792.7539182,7.0,1.8708286933869707,0.087738
1778109794.780716,7.5,1.9364916731037085,0.094005
1778109796.8027449,8.5,2.0615528128088303,0.106539
1778109798.8126464,12.5,2.5,0.156675
1778109800.8696444,9.5,2.179449471770337,0.119073
1778109802.8949878,8.5,2.0615528128088303,0.106539
1778109804.909193,4.5,1.5,0.056403
1778109806.9390056,6.5,1.8027756377319946,0.081471
1778109808.94667,10.5,2.29128784747792,0.131607
1778109810.985168,8.0,2.0,0.100272
1778109812.9678385,9.5,2.179449471770337,0.119073
1778109815.0258813,12.5,2.5,0.156675
1778109817.0464547,11.0,2.345207879911715,0.137874
1778109819.0238163,8.0,2.0,0.100272
1778109821.093454,7.0,1.8708286933869707,0.087738
1778109823.1032758,8.0,2.0,0.100272
1778109825.0859246,2.0,1.0,0.025068
1778109827.157423,9.5,2.179449471770337,0.119073
1778109829.165453,7.0,1.8708286933869707,0.087738
1778109831.1535606,7.0,1.8708286933869707,0.087738
1778109833.211205,4.0,1.4142135623730951,0.050136
1778109835.2178917,6.5,1.8027756377319946,0.081471
1778109837.2535503,8.5,2.0615528128088303,0.106539
1778109839.265516,6.5,1.8027756377319946,0.081471
1778109841.3016593,11.0,2.345207879911715,0.137874
1778109843.2846792,10.0,2.23606797749979,0.12534
1778109845.345445,5.5,1.6583123951777,0.068937
1778109847.319079,7.0,1.8708286933869707,0.087738
1778109849.351016,6.0,1.7320508075688772,0.075204
1778109851.3707373,9.0,2.1213203435596424,0.112806
1778109853.3777566,14.5,2.692582403567252,0.181743
1778109855.4043043,3.5,1.3228756555322954,0.043869
1778109857.422243,4.5,1.5,0.056403
1778109859.4795058,11.0,2.345207879911715,0.137874
1778109861.4717734,5.5,1.6583123951777,0.068937
1778109863.4832978,5.0,1.5811388300841898,0.06267
1778109865.5419192,8.5,2.0615528128088303,0.106539
1778109867.567474,7.0,1.8708286933869707,0.087738
1778109869.5745444,5.5,1.6583123951777,0.068937
1778109871.607247,10.5,2.29128784747792,0.131607
1778109873.6191633,8.5,2.0615528128088303,0.106539
1778109875.627177,8.5,2.0615528128088303,0.106539
1778109877.6773493,8.0,2.0,0.100272
1778109879.6825714,7.0,1.8708286933869707,0.087738
1778109881.695652,8.5,2.0615528128088303,0.106539
1778109883.7280576,9.0,2.1213203435596424,0.112806
1778109885.7409403,9.5,2.179449471770337,0.119073
1778109887.7588885,7.0,1.8708286933869707,0.087738
1778109889.7880433,6.0,1.7320508075688772,0.075204
1778109891.818425,6.0,1.7320508075688772,0.075204
1778109893.8262203,5.0,1.5811388300841898,0.06267
1778109895.87209,9.0,2.1213203435596424,0.112806
1778109897.89073,5.0,1.5811388300841898,0.06267
1778109899.9121385,5.5,1.6583123951777,0.068937
1778109901.9039378,8.0,2.0,0.100272
1778109903.911786,8.0,2.0,0.100272
1778109905.935777,9.0,2.1213203435596424,0.112806
1778109907.9845662,4.5,1.5,0.056403
1778109910.0152476,9.0,2.1213203435596424,0.112806
1778109912.038356,8.0,2.0,0.100272
1778109914.0433347,5.5,1.6583123951777,0.068937
1778109916.0740778,9.5,2.179449471770337,0.119073
1778109918.0924861,9.5,2.179449471770337,0.119073
1778109920.0996819,5.5,1.6583123951777,0.068937
1778109922.131674,8.0,2.0,0.100272
1778109924.144887,8.0,2.0,0.100272
1778109926.1823583,10.0,2.23606797749979,0.12534
1778109928.1663134,7.5,1.9364916731037085,0.094005
1778109930.2231166,10.0,2.23606797749979,0.12534
1778109932.238337,5.5,1.6583123951777,0.068937
1778109934.2715986,7.5,1.9364916731037085,0.094005
1778109936.2426832,6.0,1.7320508075688772,0.075204
1778109938.3010476,9.5,2.179449471770337,0.119073
1778109940.3272953,9.5,2.179449471770337,0.119073
1778109942.342659,6.0,1.7320508075688772,0.075204
1778109944.35568,7.5,1.9364916731037085,0.094005
1778109946.3944693,5.5,1.6583123951777,0.068937
1778109948.4029264,7.5,1.9364916731037085,0.094005
1778109950.4098785,8.0,2.0,0.100272
1778109952.4444592,8.5,2.0615528128088303,0.106539
1778109954.450283,6.0,1.7320508075688772,0.075204
1778109956.4880404,6.5,1.8027756377319946,0.081471
1778109958.4826348,8.5,2.0615528128088303,0.106539
1778109960.4991708,9.5,2.179449471770337,0.119073
1778109962.5194616,7.5,1.9364916731037085,0.094005
1778109964.5484257,4.5,1.5,0.056403
1778109966.56836,7.0,1.8708286933869707,0.087738
1778109968.576282,7.5,1.9364916731037085,0.094005
1778109970.6332908,9.5,2.179449471770337,0.119073
1778109972.665422,7.5,1.9364916731037085,0.094005
1778109974.6718247,7.5,1.9364916731037085,0.094005
1778109976.7014322,6.0,1.7320508075688772,0.075204
1778109978.7090664,6.0,1.7320508075688772,0.075204
1778109980.7179935,6.0,1.7320508075688772,0.075204
1778109982.7377641,6.5,1.8027756377319946,0.081471
1778109984.7441082,6.5,1.8027756377319946,0.081471
1778109986.7728992,9.0,2.1213203435596424,0.112806
1778109988.7835534,7.5,1.9364916731037085,0.094005
1778109990.8527186,8.0,2.0,0.100272
1778109992.8355415,10.5,2.29128784747792,0.131607
1778109994.8961887,5.0,1.5811388300841898,0.06267
1778109996.9124193,7.5,1.9364916731037085,0.094005
1778109998.8990407,4.5,1.5,0.056403
1778110000.9187121,6.5,1.8027756377319946,0.081471
1778110002.9313066,6.0,1.7320508075688772,0.075204
1778110004.9578512,12.5,2.5,0.156675
1778110006.98252,8.0,2.0,0.100272
1778110009.0457633,6.5,1.8027756377319946,0.081471
1778110011.0498533,8.5,2.0615528128088303,0.106539
1778110013.060675,5.5,1.6583123951777,0.068937
1778110015.0659907,8.0,2.0,0.100272
1778110017.0957298,10.0,2.23606797749979,0.12534
1778110019.104294,8.5,2.0615528128088303,0.106539
1778110021.1267915,5.0,1.5811388300841898,0.06267
1778110023.138432,9.0,2.1213203435596424,0.112806
1778110025.1979027,5.5,1.6583123951777,0.068937
1778110027.225968,9.0,2.1213203435596424,0.112806
1778110029.232933,5.5,1.6583123951777,0.068937
1778110031.2544427,6.5,1.8027756377319946,0.081471
1778110033.280449,6.0,1.7320508075688772,0.075204
1778110035.2867608,7.0,1.8708286933869707,0.087738
1778110037.3037386,5.5,1.6583123951777,0.068937
1778110039.3305776,10.5,2.29128784747792,0.131607
1778110041.3497527,6.5,1.8027756377319946,0.081471
1778110043.3561945,8.5,2.0615528128088303,0.106539
1778110045.4026546,7.0,1.8708286933869707,0.087738
1778110047.4344218,11.5,2.3979157616563596,0.144141
1778110049.4419103,8.0,2.0,0.100272
1778110051.4697802,10.5,2.29128784747792,0.131607
1778110053.4774532,12.5,2.5,0.156675
1778110055.4851456,7.5,1.9364916731037085,0.094005
1778110057.528363,6.0,1.7320508075688772,0.075204
1778110059.537997,5.0,1.5811388300841898,0.06267
1778110061.5566607,7.5,1.9364916731037085,0.094005
1778110063.5837166,7.0,1.8708286933869707,0.087738
1778110065.591949,9.0,2.1213203435596424,0.112806
1778110067.6082635,10.0,2.23606797749979,0.12534
1778110069.635773,9.5,2.179449471770337,0.119073
1778110071.650499,9.5,2.179449471770337,0.119073
1778110073.7091622,7.0,1.8708286933869707,0.087738
1778110075.694105,8.0,2.0,0.100272
1778110077.7091007,8.0,2.0,0.100272
1778110079.7682052,10.5,2.29128784747792,0.131607
1778110081.7594538,5.0,1.5811388300841898,0.06267
1778110083.8165095,12.0,2.449489742783178,0.150408
1778110085.8341255,8.5,2.0615528128088303,0.106539
1778110087.8528562,8.5,2.0615528128088303,0.106539
1778110089.861964,8.5,2.0615528128088303,0.106539
1778110091.8884802,9.5,2.179449471770337,0.119073
1778110093.8936465,8.5,2.0615528128088303,0.106539
1778110095.9139912,8.0,2.0,0.100272
1778110097.9366655,6.0,1.7320508075688772,0.075204
1778110099.9450037,7.5,1.9364916731037085,0.094005
1778110101.960036,9.5,2.179449471770337,0.119073
1778110104.0186486,6.5,1.8027756377319946,0.081471
1778110106.0471413,7.5,1.9364916731037085,0.094005
1778110108.0299904,7.0,1.8708286933869707,0.087738
1778110110.085622,6.0,1.7320508075688772,0.075204
1778110112.1007376,6.5,1.8027756377319946,0.081471
1778110114.0917835,7.0,1.8708286933869707,0.087738
1778110116.1400247,7.5,1.9364916731037085,0.094005
1778110118.1455827,9.5,2.179449471770337,0.119073
1778110120.1509418,9.5,2.179449471770337,0.119073
1778110122.1785436,6.0,1.7320508075688772,0.075204
1778110124.1858714,8.0,2.0,0.100272
1778110126.222896,7.0,1.8708286933869707,0.087738
1778110128.2345164,7.5,1.9364916731037085,0.094005
1778110130.2472627,7.5,1.9364916731037085,0.094005
1778110132.2701702,8.0,2.0,0.100272
1778110134.3265707,8.0,2.0,0.100272
1778110136.3630004,6.5,1.8027756377319946,0.081471
1778110138.348113,6.0,1.7320508075688772,0.075204
1778110140.3553479,7.0,1.8708286933869707,0.087738
1778110142.3802247,6.5,1.8027756377319946,0.081471
1778110144.4083445,7.0,1.8708286933869707,0.087738
1778110146.4296415,7.5,1.9364916731037085,0.094005
1778110148.4366972,6.5,1.8027756377319946,0.081471
1778110150.460598,7.5,1.9364916731037085,0.094005
1778110152.4786458,10.5,2.29128784747792,0.131607
1778110154.5382683,11.0,2.345207879911715,0.137874
1778110156.530815,7.0,1.8708286933869707,0.087738
1778110158.5880094,5.0,1.5811388300841898,0.06267
1778110160.5930743,9.5,2.179449471770337,0.119073
1778110162.613421,7.0,1.8708286933869707,0.087738
1778110164.6243253,7.0,1.8708286933869707,0.087738
1778110166.650034,11.0,2.345207879911715,0.137874
1778110168.6566916,12.0,2.449489742783178,0.150408
1778110170.7179613,7.0,1.8708286933869707,0.087738
1778110172.7194927,7.0,1.8708286933869707,0.087738
1778110174.7290556,6.5,1.8027756377319946,0.081471
1778110176.7504838,7.5,1.9364916731037085,0.094005
1778110178.7840383,12.5,2.5,0.156675
1778110180.7999706,5.5,1.6583123951777,0.068937
1778110182.8181136,11.5,2.3979157616563596,0.144141
1778110184.8464155,6.0,1.7320508075688772,0.075204
1778110186.866789,6.5,1.8027756377319946,0.081471
1778110188.8730197,11.0,2.345207879911715,0.137874
1778110190.913549,9.0,2.1213203435596424,0.112806
1778110192.921132,6.5,1.8027756377319946,0.081471
1778110194.9269383,8.5,2.0615528128088303,0.106539
1778110196.972474,9.5,2.179449471770337,0.119073
1778110198.986503,4.0,1.4142135623730951,0.050136
1778110201.0126767,8.0,2.0,0.100272
1778110203.0213816,9.0,2.1213203435596424,0.112806
1778110205.0267482,9.5,2.179449471770337,0.119073
1778110207.054067,9.5,2.179449471770337,0.119073
1778110209.0667849,12.0,2.449489742783178,0.150408
1778110211.1331322,7.0,1.8708286933869707,0.087738
1778110213.1256144,3.0,1.224744871391589,0.037602
1778110215.154331,6.0,1.7320508075688772,0.075204
1778110217.1697536,7.5,1.9364916731037085,0.094005
1778110219.1765513,5.0,1.5811388300841898,0.06267
1778110221.214831,5.5,1.6583123951777,0.068937
1778110223.223252,7.0,1.8708286933869707,0.087738
1778110225.2800794,9.5,2.179449471770337,0.119073
1778110227.2578316,8.0,2.0,0.100272
1778110229.316544,8.5,2.0615528128088303,0.106539
1778110231.3404725,8.0,2.0,0.100272
1778110233.345425,9.5,2.179449471770337,0.119073
1778110235.3499293,8.0,2.0,0.100272
1778110237.3764684,4.5,1.5,0.056403
1778110239.3897347,9.0,2.1213203435596424,0.112806
1778110241.4278345,9.0,2.1213203435596424,0.112806
1778110243.4291866,9.5,2.179449471770337,0.119073
1778110245.4604826,10.5,2.29128784747792,0.131607
1778110247.483669,7.0,1.8708286933869707,0.087738
1778110249.4896414,9.0,2.1213203435596424,0.112806
1778110251.528974,7.0,1.8708286933869707,0.087738
1778110253.5356216,7.0,1.8708286933869707,0.087738
1778110255.5962021,10.5,2.29128784747792,0.131607
1778110257.5726695,7.0,1.8708286933869707,0.087738
1778110259.633735,10.0,2.23606797749979,0.12534
1778110261.6523097,9.5,2.179449471770337,0.119073
1778110263.6646957,8.5,2.0615528128088303,0.106539
1778110265.6775253,8.0,2.0,0.100272
1778110267.7187583,9.5,2.179449471770337,0.119073
1778110269.7269735,9.5,2.179449471770337,0.119073
1778110271.7432752,8.5,2.0615528128088303,0.106539
1778110273.7698336,10.0,2.23606797749979,0.12534
1778110275.7881508,8.5,2.0615528128088303,0.106539
1778110277.811748,7.0,1.8708286933869707,0.087738
1778110279.8445323,10.0,2.23606797749979,0.12534
1778110281.866466,11.5,2.3979157616563596,0.144141
1778110283.8736107,11.0,2.345207879911715,0.137874
1778110285.9107182,10.0,2.23606797749979,0.12534
1778110287.9183218,6.5,1.8027756377319946,0.081471
1778110289.9272661,7.0,1.8708286933869707,0.087738
1778110291.9726176,8.0,2.0,0.100272
1778110293.9856448,6.5,1.8027756377319946,0.081471
1778110295.9745047,11.0,2.345207879911715,0.137874
1778110298.0421152,5.0,1.5811388300841898,0.06267
1778110300.046532,5.5,1.6583123951777,0.068937
1778110302.0710106,6.5,1.8027756377319946,0.081471
1778110304.0775757,9.0,2.1213203435596424,0.112806
1778110306.1005394,8.5,2.0615528128088303,0.106539
1778110308.1336193,10.0,2.23606797749979,0.12534
1778110310.1385846,12.5,2.5,0.156675
1778110312.1552186,10.0,2.23606797749979,0.12534
1778110314.1810217,10.0,2.23606797749979,0.12534
1778110316.1971264,8.5,2.0615528128088303,0.106539
1778110318.2093015,8.0,2.0,0.100272
1778110320.2371702,7.5,1.9364916731037085,0.094005
1778110322.255463,7.5,1.9364916731037085,0.094005
1778110324.3157315,6.5,1.8027756377319946,0.081471
1778110326.3059587,9.5,2.179449471770337,0.119073
1778110328.3145938,10.5,2.29128784747792,0.131607
1778110330.3721416,7.0,1.8708286933869707,0.087738
1778110332.3999825,13.0,2.5495097567963922,0.162942
1778110334.4148188,8.5,2.0615528128088303,0.106539
1778110336.4002929,7.0,1.8708286933869707,0.087738
1778110338.4583066,10.0,2.23606797749979,0.12534
1778110340.4640722,8.5,2.0615528128088303,0.106539
1778110342.5216565,5.0,1.5811388300841898,0.06267
1778110344.5055304,9.0,2.1213203435596424,0.112806
1778110346.5242133,8.0,2.0,0.100272
1778110348.5317135,10.0,2.23606797749979,0.12534
1778110350.5577939,6.0,1.7320508075688772,0.075204
1778110352.577816,7.0,1.8708286933869707,0.087738
1778110354.5920584,7.5,1.9364916731037085,0.094005
1778110356.6347637,9.0,2.1213203435596424,0.112806
1778110358.64917,7.0,1.8708286933869707,0.087738
1778110360.6568813,7.0,1.8708286933869707,0.087738
1778110362.6818023,9.5,2.179449471770337,0.119073
1778110364.7391784,7.0,1.8708286933869707,0.087738
1778110366.7157145,9.0,2.1213203435596424,0.112806
1778110368.7823107,8.5,2.0615528128088303,0.106539
1778110370.802373,6.0,1.7320508075688772,0.075204
1778110372.8179529,8.5,2.0615528128088303,0.106539
1778110374.8288631,8.5,2.0615528128088303,0.106539
1778110376.8694236,4.5,1.5,0.056403
1778110378.8528018,6.0,1.7320508075688772,0.075204
1778110380.8700979,6.5,1.8027756377319946,0.081471
1778110382.938221,9.0,2.1213203435596424,0.112806
1778110384.9143405,6.5,1.8027756377319946,0.081471
1778110386.9326756,6.0,1.7320508075688772,0.075204
1778110388.9897945,7.0,1.8708286933869707,0.087738
1778110390.9777408,6.0,1.7320508075688772,0.075204
1778110393.0364194,7.0,1.8708286933869707,0.087738
1778110395.0455103,7.5,1.9364916731037085,0.094005
1778110397.0834482,5.0,1.5811388300841898,0.06267
1778110399.0899153,10.0,2.23606797749979,0.12534
1778110401.115342,3.5,1.3228756555322954,0.043869
1778110403.1225202,8.5,2.0615528128088303,0.106539
1778110405.1266766,6.5,1.8027756377319946,0.081471
1778110407.1502674,4.5,1.5,0.056403
1778110409.2072906,5.0,1.5811388300841898,0.06267
1778110411.2321384,8.0,2.0,0.100272
1778110413.2151387,3.0,1.224744871391589,0.037602
1778110415.273212,9.0,2.1213203435596424,0.112806
1778110417.30088,6.5,1.8027756377319946,0.081471
1778110419.2792037,7.0,1.8708286933869707,0.087738
1778110421.2970574,7.5,1.9364916731037085,0.094005
1778110423.360891,9.0,2.1213203435596424,0.112806
1778110425.386019,8.0,2.0,0.100272
1778110427.4019272,6.0,1.7320508075688772,0.075204
1778110429.4089577,11.0,2.345207879911715,0.137874
1778110431.446401,11.0,2.345207879911715,0.137874
1778110433.4526436,5.0,1.5811388300841898,0.06267
